2502.0	0.3	78.603	151.75	151.3	220.66	1.257	1.249	0.979	102.4	130.2	76.76	60.37	0.042
2501.0	0.6	157.142	159.33	158.99	220.13	1.373	1.365	1.573	186.2	216.3	84.39	72.65	0.267
2501.0	0.9	235.714	165.52	165.58	219.29	1.612	1.605	2.204	276.3	309.5	85.31	76.16	0.433
2500.0	1.2	314.159	175.85	175.62	218.87	1.824	1.812	2.823	366.7	403.6	85.67	77.84	0.562
2503.0	1.5	393.17	182.94	182.52	218.2	2.132	2.123	3.484	464.6	506.7	84.63	77.59	0.646
2501.0	1.8	471.427	188.93	188.37	217.05	2.478	2.471	4.197	568.9	617.6	82.87	76.33	0.708
2501.0	2.1	549.998	194.6	194.03	216.09	2.854	2.852	4.975	681.6	738.3	80.69	74.5	0.758
2499.0	2.5	654.236	203.44	203.72	215.36	3.396	3.414	6.112	849.7	919.4	77.0	71.16	0.812
