9001.0	0.117	110.282	139.95	139.53	219.75	2.667	2.662	1.723	202.3	243.3	54.51	45.33	0.07
9002.0	0.15	141.403	144.5	144.15	219.43	2.655	2.651	1.932	234.2	275.2	60.38	51.38	0.106
9001.0	0.22	207.368	152.82	152.62	219.05	2.645	2.64	2.374	300.8	343.3	68.94	60.4	0.181
9002.0	0.29	273.379	160.3	160.09	218.53	2.65	2.644	2.815	368.7	412.4	74.15	66.29	0.259
9001.0	0.36	339.33	184.95	184.96	218.02	2.444	2.439	3.173	424.2	467.7	79.99	72.55	0.241
9003.0	0.44	414.828	192.54	192.76	217.5	2.441	2.436	3.665	499.3	545.9	83.08	75.99	0.319
9002.0	0.51	480.77	198.67	199.51	217.04	2.45	2.446	4.12	567.4	615.7	84.73	78.09	0.387
9001.0	0.58	546.698	204.52	206.1	216.59	2.463	2.462	4.568	634.9	686.2	86.11	79.67	0.452
