10000.0	0.124	129.852	119.63	120.59	218.06	2.738	2.731	2.019	241.5	283.5	53.77	45.8	0.335
10002.0	0.14	146.637	124.14	125.07	218.43	2.727	2.719	2.134	259.5	304.1	56.51	48.22	0.342
9999.0	0.2	209.418	137.51	138.29	217.04	2.706	2.698	2.516	321.1	360.6	65.22	58.08	0.381
10000.0	0.27	282.743	151.4	152.21	216.81	2.704	2.698	3.019	396.5	441.6	71.31	64.03	0.44
10001.0	0.34	356.083	172.59	172.95	216.59	2.496	2.491	3.376	454.8	498.6	78.29	71.42	0.393
10000.0	0.41	429.351	182.39	183.12	215.88	2.503	2.5	3.886	530.2	577.4	80.98	74.36	0.461
10000.0	0.47	492.183	189.87	191.22	215.6	2.52	2.519	4.307	594.9	644.3	82.73	76.39	0.518
10001.0	0.54	565.543	198.17	201.19	214.55	2.541	2.548	4.847	673.5	726.0	83.97	77.9	0.582
