2001.0	0.3	62.863	153.31	153.18	221.64	0.797	0.782	0.755	74.7	99.1	84.15	63.43	0.096
2000.0	0.6	125.664	158.91	158.82	220.77	0.965	0.95	1.246	142.4	168.8	88.25	74.45	0.351
2000.0	0.9	188.495	164.67	164.88	220.6	1.241	1.228	1.762	214.7	244.5	87.79	77.09	0.492
2001.0	1.2	251.453	173.64	173.49	219.92	1.508	1.49	2.291	289.6	322.8	86.83	77.9	0.6
2000.0	1.5	314.159	179.34	179.19	219.66	1.831	1.814	2.859	369.3	411.7	85.07	76.31	0.657
2000.0	1.8	376.991	184.61	184.1	218.64	2.169	2.155	3.411	452.8	495.6	83.26	76.07	0.698
2001.0	2.1	440.043	189.86	189.22	218.0	2.517	2.505	4.022	541.9	590.8	81.2	74.48	0.731
2000.0	2.5	523.599	196.53	195.71	217.01	2.992	2.974	4.906	670.8	728.8	78.06	71.84	0.768
