3001.0	0.25	78.566	149.25	148.85	220.74	1.569	1.562	1.084	115.5	146.2	68.02	53.74	0.017
3001.0	0.5	157.132	157.51	157.18	220.34	1.637	1.632	1.661	198.2	230.3	79.28	68.23	0.2
3001.0	0.75	235.698	162.84	162.73	219.17	1.811	1.806	2.285	286.5	321.6	82.27	73.29	0.362
3001.0	1.0	314.264	173.42	173.03	219.04	1.946	1.938	2.9	373.8	417.4	84.07	75.29	0.492
3000.0	1.25	392.699	180.31	179.9	217.77	2.191	2.186	3.519	468.8	511.6	83.77	76.76	0.592
3001.0	1.5	471.396	186.96	186.49	217.36	2.479	2.473	4.195	570.3	618.3	82.66	76.24	0.669
3001.0	1.75	549.962	192.5	191.94	216.23	2.811	2.816	4.951	677.8	735.0	81.14	74.82	0.732
3003.0	2.0	628.947	198.91	197.94	215.38	3.196	3.205	5.79	800.4	866.7	78.58	72.57	0.786
