1499.0	0.3	47.093	153.94	154.17	222.34	0.434	0.403	0.592	55.1	77.2	85.47	61.0	0.526
1500.0	0.6	94.248	159.23	159.33	222.17	0.77	0.746	0.992	107.4	132.5	87.75	71.13	0.57
1499.0	0.9	141.277	163.86	163.97	221.82	1.11	1.085	1.402	163.9	191.6	86.2	73.74	0.596
1500.0	1.2	188.495	167.93	167.93	221.46	1.44	1.419	1.829	223.3	254.8	84.41	73.98	0.617
1500.0	1.5	235.619	175.88	175.74	220.8	1.858	1.835	2.316	290.9	327.2	81.0	72.01	0.65
1500.0	1.8	282.743	180.57	180.28	220.47	2.197	2.17	2.798	359.2	399.5	78.71	70.77	0.669
1500.0	2.1	329.867	184.73	184.28	220.1	2.537	2.503	3.319	430.4	481.8	76.64	68.47	0.686
1500.0	2.4	376.991	188.67	188.2	218.81	2.873	2.841	3.836	507.1	559.3	74.34	67.4	0.706
1499.0	2.7	423.832	193.11	192.66	219.04	3.229	3.184	4.444	592.9	659.1	71.48	64.3	0.725
